round_epochs,loss,tp,fp,tn,fn,categorical_accuracy,precision,recall,auc,val_loss,val_tp,val_fp,val_tn,val_fn,val_categorical_accuracy,val_precision,val_recall,val_auc,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,kernel_initializer,last_activation,lr,optimizer,regularizer
100,1.486770510673523,0.0,0.0,59815.0,11963.0,0.3672155737876892,0.0,0.0,0.7319222092628479,1.5108461380004883,0.0,0.0,25635.0,5127.0,0.34094011783599854,0.0,0.0,0.7206944227218628,sigmoid,64,0.4,100,128,3,GlorotUniform,softmax,0.001,adam,None
100,1.0418657064437866,5541.0,2442.0,57373.0,6422.0,0.6077907085418701,0.6940999627113342,0.4631781280040741,0.8902457356452942,1.5164076089859009,1806.0,1486.0,24149.0,3321.0,0.4835186302661896,0.5486027002334595,0.3522527813911438,0.791882336139679,tanh,64,0,100,64,3,GlorotNormal,softmax,0.05,adam,l1_l2
100,1.4855223894119263,0.0,0.0,59815.0,11963.0,0.3672155737876892,0.0,0.0,0.7327539920806885,1.5096913576126099,0.0,0.0,25635.0,5127.0,0.34094011783599854,0.0,0.0,0.7211819887161255,relu,128,0.4,100,16,1,GlorotNormal,softmax,0.01,adam,l2
100,1.4858537912368774,0.0,0.0,59815.0,11963.0,0.3672155737876892,0.0,0.0,0.7322632670402527,1.5097389221191406,0.0,0.0,25635.0,5127.0,0.34094011783599854,0.0,0.0,0.721194863319397,relu,64,0.4,100,128,1,GlorotNormal,softmax,0.05,adam,l2
100,1.0747991800308228,5082.0,2037.0,57778.0,6881.0,0.5869765281677246,0.7138643264770508,0.42480984330177307,0.8827766180038452,1.3745348453521729,1680.0,1164.0,24471.0,3447.0,0.49873220920562744,0.5907173156738281,0.32767701148986816,0.812404990196228,sigmoid,64,0.4,100,64,1,GlorotNormal,softmax,0.001,adam,None
100,1.4853801727294922,0.0,0.0,59815.0,11963.0,0.3672155737876892,0.0,0.0,0.7332651019096375,1.509572148323059,0.0,0.0,25635.0,5127.0,0.34094011783599854,0.0,0.0,0.7211819887161255,tanh,256,0,100,16,5,RandomUniform,softmax,0.01,nadam,l1_l2
100,1.28037691116333,2708.0,1676.0,58139.0,9255.0,0.4885062277317047,0.6177007555961609,0.2263646274805069,0.8309919238090515,1.2726712226867676,903.0,374.0,25261.0,4224.0,0.5078993439674377,0.7071260809898376,0.1761263906955719,0.8332311511039734,tanh,256,0.2,100,16,1,GlorotUniform,softmax,0.01,nadam,l1
100,1.4851022958755493,0.0,0.0,59815.0,11963.0,0.3672155737876892,0.0,0.0,0.7328640222549438,1.5099031925201416,0.0,0.0,25635.0,5127.0,0.34094011783599854,0.0,0.0,0.7211819887161255,relu,128,0.6,100,64,5,RandomUniform,softmax,0.05,adam,l1_l2
100,1.4852986335754395,0.0,0.0,59815.0,11963.0,0.3672155737876892,0.0,0.0,0.7333493828773499,1.5102461576461792,0.0,0.0,25635.0,5127.0,0.34094011783599854,0.0,0.0,0.7211819887161255,softmax,64,0.4,100,64,3,RandomNormal,softmax,0.05,adam,None
100,1.4852491617202759,0.0,0.0,59815.0,11963.0,0.3672155737876892,0.0,0.0,0.7324895262718201,1.5101057291030884,0.0,0.0,25635.0,5127.0,0.34094011783599854,0.0,0.0,0.7211819887161255,tanh,16,0,100,64,5,RandomNormal,softmax,0.01,adam,l1_l2
100,1.3870633840560913,913.0,697.0,59118.0,11050.0,0.43943825364112854,0.5670807361602783,0.0763186514377594,0.7935399413108826,1.3953136205673218,408.0,110.0,25525.0,4719.0,0.43417203426361084,0.7876448035240173,0.079578697681427,0.7878400683403015,tanh,64,0.4,100,64,3,GlorotNormal,softmax,0.01,nadam,None
100,1.0566953420639038,5754.0,2480.0,57335.0,6209.0,0.6087937951087952,0.698809802532196,0.48098301887512207,0.8870135545730591,1.5722264051437378,1714.0,1755.0,23880.0,3413.0,0.4351472556591034,0.4940905272960663,0.33430856466293335,0.7773117423057556,tanh,16,0,100,128,1,GlorotUniform,softmax,0.01,adam,l1
100,0.5033419132232666,9420.0,1466.0,58349.0,2543.0,0.8253782391548157,0.8653315901756287,0.7874279022216797,0.9731691479682922,3.145615577697754,1128.0,3296.0,22339.0,3999.0,0.2637019753456116,0.2549728751182556,0.22001169621944427,0.6393109560012817,relu,256,0.2,100,128,3,GlorotNormal,softmax,0.05,adam,None
100,1.4855793714523315,0.0,0.0,59815.0,11963.0,0.3672155737876892,0.0,0.0,0.733174741268158,1.5097155570983887,0.0,0.0,25635.0,5127.0,0.34094011783599854,0.0,0.0,0.7211819887161255,relu,128,0.4,100,16,3,RandomNormal,softmax,0.001,nadam,l2
100,1.324074625968933,1352.0,954.0,58861.0,10611.0,0.4559893012046814,0.5862966179847717,0.11301513016223907,0.815045952796936,1.4088270664215088,350.0,227.0,25408.0,4777.0,0.4148624837398529,0.6065858006477356,0.06826604157686234,0.7835163474082947,relu,16,0.2,100,128,5,GlorotUniform,softmax,0.05,nadam,None
100,1.4854153394699097,0.0,0.0,59815.0,11963.0,0.3672155737876892,0.0,0.0,0.7330580353736877,1.5101875066757202,0.0,0.0,25635.0,5127.0,0.34094011783599854,0.0,0.0,0.7211819887161255,tanh,16,0.2,100,16,5,RandomNormal,softmax,0.001,adam,l2
